Lost Art ID;Hersteller/Künstler/Autor:in;Datierung;Beschreibung;namen_neu;Q_Nummer;lat0;long0;lat1;long1;lat2;long2;lat3;long3;lat4;long4;lat5;long5
573868;Magnasco, Alessandro [Künstler:in];;Kleine Landschaft mit Kastell im Hintergrund. Durch die von Bäumen und Buschwerk zusammengefasste vordere Mitte, wo zwei Frauen den Schauplatz szenisch beleben, blickt man in eine klare, von weißen Wolkenballen überzogene Berglandschaft, aus deren Mitte ein schlanker Turm und ein Rundkastell ragen. Quelle: Lempertz Auktion, Gemälde Alter Meister, Porzellan / Fayence, Katalog 403, Lot 31;Alessandro Magnasco;Q516941;52.516667;13.383333;45.466944444;9.19;44.407186111;8.933983333;43.771388888;11.254166666;null;null;null;null
574797;Nolde, Emil [Künstler:in];1918 [Datierung];"Literatur: National-Galerie (Hrsg.), Ausstellung neuerer deutscher Kunst aus Berliner Privatbesitz. Ausstellung April 1928. Berlin 1928; Martin Urban (Hrsg.), Emil Nolde. Werkverzeichnis der Gemälde. Volume II. 1915 - 1951. München 1990. Nr. 780Quelle: John Lowden, Hugo Herbert Buchthal. In: Proceedings of the British Academy. 105(2000), S.309-336, hier S. 312; D - ZA SMB, I/NG 719, Blatt 45; Bürgerstolz II. Kunst aus Kölner Privatbesitz. 1880 - 1952. Köln 1994. Kat. Nr. 27.";Emil Nolde;Q152788;52.516667;13.383333;35.0;136.0;40.2;-3.5;42.5;12.5;52.516666666;13.383333333;46.94798;7.44743
583600;Gerhardinger, C. [Künstler:in];;bezeichnet;C Gerhardinger;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
306026;Thoma, Hans [Künstler:in];1873 [Datierung];bez. Hans Thoma 1873;Hans Thoma;Q678094;52.516667;13.383333;49.016666666;8.4;null;null;null;null;null;null;null;null
578959;Coninck, David de [Künstler:in];1645/1655 [Datierung];Literatur: Johann Georg de Hamilton (1672-1737) Malíř zvířat a lidí, Ludmila Ourodová-Hronková (ISBN 978-80-85033-66-3), mit Abb.;David de Coninck;Q1177351;52.516667;13.383333;48.856666666;2.352222222;41.893055555;12.482777777;50.846666666;4.351666666;48.208333333;16.3725;51.221111111;4.399722222
580669;Liebermann, Max [Künstler:in];;;Max Liebermann;Q158062;52.516667;13.383333;42.5;12.5;52.516666666;13.383333333;52.366666666;4.883333333;51.225555555;6.776666666;48.1375;11.575
305762;Vecellio, Tiziano [Künstler:in];;Vor mattblauem Grunde Brustbild eines Jünglings mit langem, braunen Haar, der den Betrachter anblickt. Über einem weißen Unterkleid dunkles, gemustertes Brokatgewand.;Tiziano Vecellio;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
589421;Slevogt, Max [Künstler:in];1909 [Datierung];"bez: Slevogt 09 (unten rechts); Gemälde mit altem Goldrahmen; „1909 kommt Slevogt in die Pfalz zurück, um sich erneut dieser Landschaft zuzuwenden. Er geht allerdings nicht auf das am Abhang gelegene, von Wäldern und Weinbergen eingeschlossene Neukastel, sondern nach Godramstein. Das Dorf liegt in der offenen Ebene, in einiger Entfernung von der Stelle, wo der Höhenzug des Hardt durch die gerundeten Gipfel des Wasgenwaldes abgelöst wird … Wenig später, als der erste Schnee gefallen ist, richtet Slevogt den Blick nach Nordwesten gegen das Gebirge. Dichte Wolken ziehen über den verschneiten Bergwald, der aus dem gleichen grauweißen Stoff wie sie zu bestehen scheint. Die oberen vier Fünftel der Komposition sind davon erfüllt. Nur unten in der Ebene, an den Häusern und den brachliegenden Häusern davor, erstreckt sich ein schmaler Streifen in warmem Braun. Er hält die lichte Schnee-Wolken-Einheit, die sich zu entziehen droht, fest, bewahrt vor dem Eindruck froststarrender Kälte und bewirkt die Vorstellung feuchtkalten Tauwetters.“ (Imiela, Hans-Jürgen).„Zunächst gibt es nur dieses eine Winterbild, weil Slevogt den Winter immer in Berlin verbrachte, erst mit dem Erwerb von Neukastel als neuen Traumwohnsitz und bedingt durch die französische Blockade verbrachte er jetzt auch Wintermonate in der Pfalz“ (UW).";Max Slevogt;Q703356;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
584364;Breitner, George Hendrik [Künstler:in];;"Signiert; Auf der Rückseite Aufkleber mit Inventarnummer und Siegel (sh. PDF ""GoudstikkerArtResearchProject.PDF"").";George Hendrik Breitner;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
306029;Zügel, Heinrich von [Künstler:in];1896 [Datierung];eine braune und eine gescheckte Kuh stehen in der Tränke, Wiesen und Bäume umgeben die Wasserstelle, bez. H. Zügel 96;Heinrich von Zügel;Q602549;52.516667;13.383333;49.016666666;8.4;48.1375;11.575;null;null;null;null;null;null
405720;Liebermann, Max [Künstler:in];1921 [Datierung];bez. unten links: M. Liebermann;Max Liebermann;Q158062;52.516667;13.383333;42.5;12.5;52.516666666;13.383333333;52.366666666;4.883333333;51.225555555;6.776666666;48.1375;11.575
579010;Hamilton, Johann Georg de [Künstler:in];1729 [Datierung];Literatur: Johann Georg de Hamilton (1672-1737) Malíř zvířat a lidí, Ludmila Ourodová-Hronková (ISBN 978-80-85033-66-3), mit Abb.;Johann Georg de Hamilton;Q12059431;52.516667;13.383333;52.516666666;13.383333333;50.846666666;4.351666666;48.208333333;16.3725;null;null;null;null
586521;Zoffany, Johann [Künstler:in];;auf der Rückseite Aufkleber mit Inventarnummer und Siegel;Johann Zoffany;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
527253;Ruths, Valentin [Künstler:in];;signiert;Valentin Ruths;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
592010;Klimt, Gustav [Künstler:in];1912 [Datierung];"nach Weidinger, Nr. 210: Bauerngarten mit Kruzifix, Datierung: 1912, Format: 110 x 110 cm, Technik: Öl auf Leinwand, Provenienz: August und Serena Lederer, Wien; Erich Lederer, Genf;Ausstellungen: Prag (Rudolphinum, Deutsch-Böhmischer Künstlerbund) 1914, Nr. 24 („Kreuz in einem Bauerngarten""); Zürich (Kunsthaus) 1918, Nr. 57 („Kruzifix“); London (Dorland Hall) 1934, Nr. 49; Wien (Secession) 1936, 3 od. 7 (Leihgabe Sammlung Lederer); Bern (Kunsthalle) 1937, Nr. 9 („Der Bildstock“); Paris (Jeu de Paume des Tuileries) 1937, Nr. 368; Wien (Ausstellungshaus Friedrichstraße, ehemalige Secession) 1943, Nr. 7; Wien (Österreichische Galerie Belvedere) 2002/03, Nr.42 (Abb. in Farbe S.114)";Gustav Klimt;Q34661;52.516667;13.383333;51.507222222;-0.1275;50.846666666;4.3525;45.439722222;12.331944444;48.208333333;16.3725;43.771388888;11.254166666
584730;David, Jacques-Louis [Künstler:in];;;Jacques-Louis David;Q83155;52.516667;13.383333;48.856666666;2.352222222;41.893055555;12.482777777;50.846666666;4.351666666;null;null;null;null
584384;Canaletto, Antonio [Künstler:in];;"Auf der Rückseite Aufkleber mit Inventarnummer und Siegel (sh. PDF ""GoudstikkerArtResearchProject.PDF"").";Antonio Canaletto;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
594416;Raeburn, Henry (1756) [Künstler:in];;;Henry Raeburn;Q561916;52.516667;13.383333;51.507222222;-0.1275;41.893055555;12.482777777;55.953333333;-3.189166666;null;null;null;null
580686;Robert (?) [Künstler:in];;;Robert  (?);Q266309;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
313629;Hoppner, John (Umkreis) [Künstler:in];1800 (um) [Datierung];Dreiviertelfigur nach rechts, Kopf dem Beschauer zugewandt. Großer grauer Hut auf gepuderter Perücke, schwarze Bluse, weißer Rock. Goldrahmen;John Umkreis Hoppner;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
414719;Cézanne, Paul [Künstler:in];1880/81 [Datierung];Rewald Nr. 479;Paul Cézanne;Q35548;52.516667;13.383333;46.798562;8.231973;48.856666666;2.352222222;43.296666666;5.376388888;43.527777777;5.445555555;49.186944444;2.460833333
582655;Renoir, Auguste [Künstler:in];;bezeichnet;Auguste Renoir;Q12142552;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
448981;Kallmorgen, Friedrich [Künstler:in];;"Quelle: PL - AP Wrocław, RW, I/9971; I/16886.";Friedrich Kallmorgen;Q1460165;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
579037;Schrotzberg, Franz [Künstler:in];1850 (vor) [Datierung];Literatur: Hrady a Zámky, Petr Pavelec (ed.) (ISBN 978-80-87890-05-9), mit Abb.;Franz Schrotzberg;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
534373;Härtel, Albert [Künstler:in];1869 [Datierung];Quelle: PL - AP Wrocław, RW, I/16886.;Albert Härtel;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
307980;Bassano, Jacopo [Künstler:in];;"Halle mit Säulen und architektonischem Hintergrund. Links vorn zwei Kranke, in der Mitte ein alter Mann, dem sich Christus zuneigt. Reiche figürliche Staffage. Rechts Treppe zu einem tempelartigen Gebäude. Goldrahmen. Ehemals Brüssel, Sammlung Amédé Prouvost. ""... wichtiges, ganz eigenhändiges Werk der Spätzeit..."".";Jacopo Bassano;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
585698;Berchem, Nicolaes van [Künstler:in];1620-1683 (?) [Datierung];"voll signiert, vorn links 8 Schafe, rechts 2 Schäferinnen, eine davon sitzend, vorn rechts liegender Baumstamm, links 2 hohe Bäumein der Suchliste der belgischen Regierung: „Berchem, Nicolaes van (1649 – 1672), Paysage avec bergères et moutons. (Repr. N°3), Toile, 52 x 69, Signé, Coll. Mme. T. Sichel, Brüssel 457 – 08 – 7""";Nicolaes van Berchem;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
585637;Steen, Jan (1626) [Künstler:in];;"auf der Rückseite Aufkleber mit Inventarnummer und Siegel; signiert";Jan Steen;Q205863;52.516667;13.383333;52.011666666;4.359166666;52.380277777;4.640555555;52.08;4.31;52.16;4.49;52.1972;4.5017
594420;Rotari, Pietro Antonio (Conte) [Künstler:in];;"mit Brustbildern junger Mädchen; verso ggfs. alte Schlossinventarnummern und Besitzvermerke: Königlich-sächsische Secondogenitur oder Königliche Garde-Meubles-Verwaltung";Pietro Antonio Conte Rotari;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
475813;Liebermann, Max [Künstler:in];1897 [Datierung];"Kopfstudie, eine von drei Vorstudien zum bekannten Portätgemälde im Museum Behnhaus Drägerhaus, Lübeck, bez. o. r.: M Liebermann 97; verso Aufkleber Cassirer mit Nr. 14863";Max Liebermann;Q158062;52.516667;13.383333;42.5;12.5;52.516666666;13.383333333;52.366666666;4.883333333;51.225555555;6.776666666;48.1375;11.575
584379;Cabezalero, Juan Martín [Künstler:in];;"Auf der Rückseite Aufkleber mit Inventarnummer und Siegel (sh. PDF ""GoudstikkerArtResearchProject.PDF"").";Juan Martín Cabezalero;Q8480623;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
583687;Unverdroß, R.O. [Künstler:in];;bezeichnet;RO Unverdroß;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
578980;Hamilton, Johann Georg de [Künstler:in];1707 [Datierung];"Literatur: Johann Georg de Hamilton (1672-1737) Malíř zvířat a lidí, Ludmila Ourodová-Hronková (ISBN 978-80-85033-66-3), mit Abb.; The Hamilton Brothers- aristocratic hunting paintings in the 18th Century“, Ludmila Ourodová-Hronková (ISBN 978-80-85033-73-1), mit Abb.";Johann Georg de Hamilton;Q12059431;52.516667;13.383333;52.516666666;13.383333333;50.846666666;4.351666666;48.208333333;16.3725;null;null;null;null
308740;Ryckaert, David [Künstler:in];;An einem gedeckten Tisch sitzt hintenübergelehnt links ein alter Bauer in roter Jacke, der mit beiden Händen ein Bierglas hochhält. Rechts sitzt eine junge Frau in gelbem Rock und weißer Jacke, auf deren Knie sich ein stehendes, blaugekleidetes Mädchen stützt, das in der Hand einen Apfel hält. Hinter der Frau ein zweites Kind. In der Mitte ein sich umarmendes Paar. Rechts ein stehender Bauer mit einer Forke in der Hand. Dahinter ein zweiter Bauer mit nach oben gestreckten Armen. Im Hintergrund links am Herd drei Männer. Rechts Ausblick auf den Bauernhof. Goldener Rahmen. Aus ehemaligem kaiserlichem Besitz.;David Ryckaert;Q20205301;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
577689;Pechstein, Max [Künstler:in];1919 [Datierung];"Bez. rechts unten H M P 1919 (zusammen); Kiefernwald und Birken im Gegenspiel kräftig zuckender und ruhig grader Linien, denen sich aufglühende und lichtzarte Farben charakterisierend verbinden: Rotbraun mit Grün, Gelborange, Hellgrün und Weiss. Im Waldboden Karmin mit Gelb und Grün, im Vordergrund ein breiter Weg in Gelboranger Färbung. Grüne Grasbüschel. Viel Braun an und zwischen Stämmen und Kronen, das eine räumlich schwingende atmosphärische Auflockerung in das Bild trägt;vgl. Soika-WVZ zu Nr. 1919/31 („Sonnenflecken im Wald“): „Das Gemälde ähnelt der Bildbeschreibung von ‚Waldlandschaft‘ im Sammlungsinventar Littmann.“ (mit Abb.)";Max Pechstein;Q162105;52.516667;13.383333;7.466667;134.55;-4.2149;152.1606;null;null;null;null;null;null
444931;Nay, Ernst Wilhelm [Künstler:in];1933 [Datierung];;Ernst Wilhelm Nay;Q644630;52.516667;13.383333;50.942222222;6.957777777;null;null;null;null;null;null;null;null
406122;Weisgerber, Albert [Künstler:in];1908 [Datierung];"sign. Weisgerber 08; die Braut des Künstlers im hellen Gewand mit schwarzem Spitzenschleier mit Rosen geschmückt";Albert Weisgerber;Q451003;52.516667;13.383333;48.1375;11.575;null;null;null;null;null;null;null;null
533391;Savery, Roelant [Künstler:in];;ggf. Arbeit von Adriaen van Stalbemtim Vordergrund Bäume davor sitzende Dame im Gespräch mit einem Wanderer, im Hintergrund zwei Häuser mit kleinen Figuren;Roelant Savery;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
594405;Lach, Andreas [Künstler:in];1841 [Datierung];bezeichnet links unten: A. Lach pinx 1841;Andreas Lach;Q499160;52.516667;13.383333;48.208333333;16.3725;null;null;null;null;null;null;null;null
305907;Daumier, Honoré [Künstler:in];;rechts unten H.D.;Honoré Daumier;Q187506;52.516667;13.383333;48.856666666;2.352222222;null;null;null;null;null;null;null;null
583654;Sandrock, L. [Künstler:in];;bezeichnet;L Sandrock;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
595952;Canaletto, Antonio [Künstler:in];;"Blick auf den Canale grande mit der Rialtobrücke. Auf dem Wasser Gondeln und Fischerkähne, Figurenstaffage; auf der Rückseite Aufkleber mit Inventarnummer und Siegel /";Antonio Canaletto;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
534398;Brandes, Heinrich [Künstler:in];;Quelle: PL - AP Wrocław, RW, I/16886.;Heinrich Brandes;Q1596815;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
583690;Wauerhold, ? [Künstler:in];;bezeichnet;Wauerhold (?);;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
308702;Kalf, Willem [Künstler:in];;"Auf einer steinernen Tischplatte, von der rechts ein buntfarbiger Teppich herunterhängt, steht in einer Silberplatte ein Nautilusbecher in reicher Goldmontierung. Rechts an dessen Fuß eine chinesische Porzellanschale mit drei Oliven. Dahinter ein halbgefüllter Römer. Links eine Orange und eine Uhr mit blauem Band. Dunkler Hintergrund. Goldrahmen. Ehemaliger kaiserlicher Besitz. Wahrscheinlich im 17. Jahrhundert aus dem Besitz der Oranier nach Berlin gelangt. Ausstellung ""Het Stilleven"". Amsterdam 1933. Kat.-Nr. 145";Willem Kalf;Q28144;52.516667;13.383333;48.856666666;2.352222222;52.366666666;4.883333333;52.653333333;5.073333333;51.92;4.48;52.08;4.31
589417;Slevogt, Max [Künstler:in];1907 [Datierung];"bez: Slevogt 07 (unten rechts);„Bei seinen Bildern vom Berlin Weißenseer Trabrennen misst sich Slevogt mit den französischen Impressio-nisten: >Obwohl sich viele Blätter, was die Flüchtigkeit der Bewegungen und das Verfließen von Pferd, Mensch und Wagen, kurzum die Reduktion oder Abstraktion der Linien betrifft, durchaus vergleichen lassen, so ist doch ein Unterschied zu Manets Arbeiten hervorzuheben. Denn während bei Manet die Pferde in fast beängstigender Weise auf den Betrachter zu galoppieren, wählt Slevogt den Betrachtungsstandpunkt gerne unter den Zuschauern des Wettkampfes, was den Bildbetrachter unmittelbar zwischen diese versetzt< (Kirchberger, Nico: Max Slevogt. Eine Retrospektive zum 150. Geburtstag, Hannover 2018, S. 108. Bei diesem verschollenen Gemälde wird das auf die Spitze getrieben: Die Zuschauer nehmen die Hälfte des Bildraumes ein, das Rennen wird zur Nebensache“. (UW)";Max Slevogt;Q703356;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
580664;Vlaminck, Maurice de [Künstler:in];;;Maurice de Vlaminck;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
308660;;;"Auf einem Tisch mit blauer Decke eine silberne Schüssel, auf der Rosen liegen. Dahinter ein Römer und daneben Orange, Kirschen, ein Brot und eine geschälte Zitrone. Dunkelgrüner Hintergrund. Bezeichnet mit dem Monogramm A.v.B. rechts an der Tischkante. Goldener Rahmen. Ausgestellt in der Ausstellung ""Het Stilleven"" in Amsterdam, 1933, Kat.-Nr. 15. Aus der Sammlung P. v. Semeonoff in Petersburg (Kat.-Nr. 38), mit der es in die Eremitage in Petersburg gelangte.";;Q85221364;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
406119;Purrmann, Hans [Künstler:in];;sign. H. Purrmann;Hans Purrmann;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
578968;Stampart, Franz [Künstler:in];1731 [Datierung];Literatur: Hradní Muzeum Český Krumlov (ISBN 978-80-85033-29-8), mit Abb.;Franz Stampart;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
297580;Leibl, Wilhelm Maria Hubertus [Künstler:in];1890 [Datierung];"rechts unten W. Leibl 90; Waldmann: Leibl 1930 Nr. 197";Wilhelm Maria Hubertus Leibl;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
