Lost Art ID;Hersteller/Künstler/Autor:in;Titel;Datierung;Beschreibung;namen_neu;Q_Nummer;datum_neu;anzahl_artworks
585183;Murillo, Bartolomé Esteban [Künstler:in];Johannes als Kind / H. Johannes als Kind;;auf der Rückseite Aufkleber mit Inventarnummer und Siegel;Bartolomé Esteban Murillo;Q192062;;1.0
580676;Kardorf, Konrad [Künstler:in];Glockenblumen;;;Konrad Kardorf;;;1.0
308751;Borch, Gerard ter (der Jüngere) [Künstler:in];Musikszene;;"An einem Tisch mit dunkelroter Decke, auf dem ein Notenbuch steht und eine Baßgeige liegt, sitzt eine im Profil gesehene junge Dame in roter, mit weißem Pelz besetzter Samtjacke und weißem Atlasgewand, die die Laute spielt. Hinter ihr steht ein schwarz gekleideter, lockiger Herr, der mit der rechten Hand den Takt schlägt. Links vorn auf einem Stuhl ein schlafender Hund. Bezeichnet mit Monogramm G.T. links unten auf einer Fußbank. Goldrahmen. Veränderte Wiederholung dieses Bildes im Museum in Chicago, wo der Herr statt mit der Hand mit dem Fiedelbogen den Takt schlägt, und in Bosten. Sammlung Max Kann in Paris. Gutachten: Martin (""...eigenhändig. Das Bild ist eine mehrfach von Terborch gemalte Komposition, deren Exemplare jedes für sich Abweichungen aufweisen. Dieses Auftreten von Wiederholungen kommt mehreren Kompositionen des Meisters vor und beweist deren Popularität."")";Gerard ter Borch the Younger;Q346808;;1.0
583678;Tutt, Ale [Künstler:in];Dreimastbark auf hoher See;;bezeichnet;Ale Tutt;;;1.0
595986;Heda, Gerrit Willemsz. [Künstler:in];Stilleven / Stillleben;;"auf einer Tischplatte befinden sich von links nach rechts ein großer bauchiger Zinnkrug, ein Zinnteller mit Zitrone, eine Konfektschale, ein Bierglas, eine Laterne und ein Zinnteller mit Rauchutensilien; Ein Zinnbierkrug, aus dem ein Glas eingeschenkt wurde, steht auf einem Tisch neben einer fein gearbeiteten Kupferlaterne. Vor dem Bierkrug, der sich in dem glänzend geschliffenen Zinn spiegelt, ein Kelch auf einem Zinnteller, daneben eine halb geschälte Zitrone und ein Messer. Auf einem anderen Zinnteller einige Pfeifen, darauf ein eingerolltes Blatt Papier. Dieses sehr schöne, ruhige Leben ist in den feinen Farben des gelben Kupfers und des bläulich glänzenden Zinns gehalten; auf der Rückseite Aufkleber mit Inventarnummer und Siegel";Gerrit Willemsz Heda;;;1.0
584352;Bonvin, François [Künstler:in];Stilleven / Stillleben;;"Signiert; Auf der Rückseite Aufkleber mit Inventarnummer und Siegel (sh. PDF ""GoudstikkerArtResearchProject.PDF"").";François Bonvin;Q1357683;;3.0
594441;Tischbein, Johann Heinrich [Künstler:in];Familienbild des Dresdner Akademiedirektors Seidelmann mit Frau und Tochter;;;Johann Heinrich Tischbein;Q213789;;1.0
580663;Orlik, Emil [Künstler:in];Landschaft (?);;;Emil Orlik;Q80056192;;2.0
400516;Plontke, Paul [Künstler:in];Magd mit zwei Kühen;1920 (um) [Datierung];;Paul Plontke;;1920 (?);1.0
594440;Tischbein, Johann Friedrich August [Künstler:in];Bildnis der Töchter des Künstlers Caroline und Betty;;;Johann Friedrich August Tischbein;Q213795;;1.0
305987;Uhde, Fritz von [Künstler:in];Erscheinung Christi;;Christus erscheint den Gläubigen in Begleitung zweier Jünger, bez. F. Uhde;Fritz von Uhde;;;3.0
584855;Gedlek, Ludwig [Künstler:in];Pferde mit Reiter und Frau am Brunnen / Paarden met ruiter en vrouw bij waterput;1865-1904 [Datierung];;Ludwig Gedlek;Q1113498;1865;1.0
527246;Firle, Walter [Künstler:in];Fünf friesische Mädchen in einem Innenraum bei der Handarbeit, ein sechstes liest aus einem Buch vor;;signiert;Walter Firle;;;2.0
583908;Asselijn, Jan [Künstler:in];Italiaansche herders / Italienische Landschaft;;"Signiert links am ""Berg""; auf der Rückseite Aufkleber mit Inventarnummer und Siegel (siehe PDF ""GoudstikkerArtResearchProject.PDF"")";Jan Asselijn;Q541976;;1.0
584737;Duynen, Isaac van [Künstler:in];Stilleven (Visschen) / Stillleben (Fische);;;Isaac van Duynen;Q6077442;;2.0
417656;Lissitzkij, El [Künstler:in];Proun S.K.;1922 [Datierung];;El Lissitzkij;;1922;1.0
573881;Monogrammiert PP. [Künstler:in];Eisvergnügen;1830 [Datierung];Eisvergnügen in einer oberitatlienischen Stadt. Eisfläche inmitten verschneiter Häuser und Straßen. Eine Menge von Menschen drängt sich am Ufer und auf dem Eise bei allerlei Belustigung. In der Mitte auf einem Kinderschlitten das Monogramm und Datum. Quelle: Lempertz Auktion, Gemälde Alter Meister, Porzellan / Fayence, Katalog 403, Lot 82;Monogrammiert PP;;1830;1.0
586838;Bassano, Francesco [Künstler:in];Zwei Diener decken Obst auf einen Tisch;;;Francesco Bassano;;;1.0
530017;Michel, Georges [Künstler:in];Die Ebene bei St. Denis;;Flachlandschaft mit Windmühle bei heraufziehendem Gewitter;Georges Michel;Q1918611;;2.0
307997;Crayer, Jasper de [Künstler:in];Madonna mit Stiftern;;Getragen von einer Schar Cherubim erscheint rechts auf einer Wolke die Muttergottes in rotblauem Gewand mit dem segnenden Kinde, dem von Franziskus acht links unten kniende Stifter in Ordenstracht empfohlen werden. Mitte oben vor einem Architekturrest jubilierenden Engel mit rotem Tuch. Goldrahmen. Ehemals New York, Privatbesitz.;Jasper de Crayer;;;1.0
584757;Gérard, Francois (Baron) [Künstler:in];Dame in het blauw / Dame in Blau;;Auf einem rotbezogenen Sofa in elegantem Interieur eine junge Dame in halbliegender Stellung, langes blaues Empirekleid, weißer Halskragen;Francois Baron Gérard;;;1.0
583921;Berchem, Claes [Künstler:in];Plundering v. d. dorp / Landschaft mit Überfall (Gefecht);;"auf der Rückseite Aufkleber mit Inventarnummer und Siegel (siehe PDF ""GoudstikkerArtResearchProject.PDF"")";Claes Berchem;;;2.0
586955;Vincent, George [Künstler:in];Norwich und London;;Landschaft in Herbststimmung mit weiter Fernsicht, im Vordergrund rechts vor einer Baumpartie rastender Bauer. G. R.;George Vincent;Q1837707;;1.0
585163;Metsu, Gabriel [Künstler:in];De Keukenmeid / Die Küchenmagd;;auf der Rückseite Aufkleber mit Inventarnummer und Siegel;Gabriel Metsu;Q355213;;2.0
573916;Munch, Edvard [Künstler:in];Drei Herren mit der Lampe;1887 [Datierung];"Literatur: Hartlaub, Gustav Friedrich, Städtische Kunsthalle (Hrsg.): Edvard Munch. Gemälde und Graphik. Ausstellung vom 07.11.1926- 09.01.1927. Mannheim 1926; Gerd Woll: Edvard Munch. Complete Paintings, Catalogue Raisonné. London 2009.";Edvard Munch;Q41406;1887;1.0
583652;Ruysch, Rachel (zugeschrieben) [Künstler:in];Blumenstilleben;;Ein reicher Blumenkranz mit Vögeln und Schmetterlingen auf goldbraunem Grund, unbezeichnet;Rachel Ruysch (?);Q234385;;1.0
596002;Lingelbach, Johannes [Künstler:in];De Tarantella (Doedelzakspeler) / Tarantella tanzendes Bauernpaar;;"Tarantella tanzendes Bauernpaar. Ein ältere Mann bläst den Dudelsack dazu. Italienisches Straßenmotiv mit Durchblick durch einen Torweg; monogrammiert unten rechts: JL; auf der Rückseite Aufkleber mit Inventarnummer und Siegel";Johannes Lingelbach;Q629856;;3.0
579038;Streer, Anton [Künstler:in];Freistadt, Österreich;1742 [Datierung];Literatur: Hradní Muzeum Český Krumlov (ISBN 978-80-85033-29-8), mit Abb.;Anton Streer;;1742;1.0
587157;Kohnert, H. [Künstler:in];Bauernhof, in dem ein paar Kinder spielen / Boerenhof waarin een paar kinderen spelen;;signiert;H Kohnert;;;1.0
587159;Monogrammist R.v.S. [Künstler:in];Straßenecke, an der ein paar Damen und Mädchen auf eine vorbeiziehende deutsche Armee blicken / Straathoek waar eenige dames en meisjes naar een voorbijtrekkend Duitsch leger kijken;;"bezeichnet: ""'90""";Monogrammist RvS;;;1.0
448977;Thaulow, Frits [Künstler:in];Mädchen am Hoftor;;"Winterbild.Quelle: PL - AP Wrocław, RW, I/9971; I/16886; vgl. Lepke, Berlin 24.10.1905, Lot 116.";Frits Thaulow;Q445891;;1.0
583023;Utrillo, Maurice [Künstler:in];Häuser und Straßenecke in Montmartre (Maisons et coin de rue à Montmartre);;signiert;Maurice Utrillo;Q108301;;2.0
583578;Backhuysen, Ludolf [Künstler:in];Marine (Segelboote kreuzen bei bewegter See vor einer Hafeneinfahrt);;Monogrammiert L.B.;Ludolf Backhuysen;Q11763549;;1.0
406454;Irgante [Künstler:in];Hafenszene;;;Irgante;;;1.0
534376;Buchholz, W. [Künstler:in];Flachlandschaft mit Jägern;1883 [Datierung];Quelle: PL - AP Wrocław, RW, I/16886.;W Buchholz;;1883;1.0
583583;Both (Both, Johann und Andreas zugeschrieben) [Künstler:in];Landschaft;;mit reicher Figurenstaffage unbezeichnet;Johann und Andreas Both Both (?);;;1.0
584924;Lucas Velázquez, Eugenio [Künstler:in];Bergmeer / Bergsee;1856 [Datierung];"signiert; auf der Rückseite Aufkleber mit Inventarnummer und Siegel";Eugenio Lucas Velázquez;;1856;2.0
308703;Kessel, Jan van (1626) [Künstler:in];Blick auf die Ebene bei Haarlem;;"Im Vordergrund rechts die Ruinen von Brederode, zu denen ein Weg hinführt, auf dem sich ein vom Rücken gesehener Jäger mit zwei Hunden befindet. Im Mittelgrund Wiesen, Felder, Bäume und vereinzelte Häuser. In der Ferne die ""Groote Kerk"" von Haarlem. Bewölkter Himmel. Goldener Rahmen. Gutachten: Glück (""...ungewöhnlich importantes, durch großartige Naturauffassung hervorragendes charakteristisches Werk des Jan van Kessel""). 11.4.1927";Jan van Kessel;Q2631423;;1.0
302417;Canal, Gilbert von [Künstler:in];Waldlandschaft;1897 [Datierung];signiert;Gilbert von Canal;Q30308686;1897;1.0
594417;Ramsay, Allan (1852) [Künstler:in];Brustbild einer jungen Frau;;;Allan Ramsay;Q449460;;1.0
584389;Carreño de Miranda, Juan [Künstler:in];Charles II.;;"Auf der Rückseite Aufkleber mit Inventarnummer und Siegel (sh. PDF ""GoudstikkerArtResearchProject.PDF"").";Juan Carreño de Miranda;;;1.0
534391;Neven Du Mont, August [Künstler:in];Im Restaurant;;Ölstudie .Quelle: PL - AP Wrocław, RW, I/16886.;August Neven Du Mont;Q19965639;;1.0
576493;Fendi, Peter [Künstler:in];Blindekuh / Das Blinde-Kuh-Spiel;;"FarbenskizzeLiteratur: Ausstellungskatalog ""Deutsche Malerei in Österreich. Von Waldmüller bis Faistauer"", Galerie Welz, Salzburg (Sommer 1938, Kat. Nr. 46: Peter Fendi, ""Blindekuh, Oel"" (Abb.)";Peter Fendi;Q453650;;1.0
595964;Campo, Giovanni di Filippo del [Künstler:in];Landschap / Landschaft;;auf der Rückseite Aufkleber mit Inventarnummer und Siegel;Giovanni di Filippo del Campo;;;1.0
583653;Ryckaert, David (zugeschrieben) [Künstler:in];Der Segen des Tobias;;Tobias überreicht seinem vor ihm knienden Sohn sein Testament mit segnender Gebärde, im Hintergrund Türme einer Kirche in den letzten Strahlen des Abendrots, unbezeichnet;David Ryckaert (?);Q20205301;;1.0
586787;Hartkopf, ? [Künstler:in];Porträt eines jungen Mannes;;;Hartkopf (?);Q1587208;;1.0
592031;Walscapelle, Jacob van [Künstler:in];Stillleben mit Birne, Trauben, Erdbeer, Ähre und weißem Schmetterling;;;Jacob van Walscapelle;;;1.0
585170;Molenaer, Klaes [Künstler:in];Wintergezicht met St. Bavo / Eisvergnügen;;"signiert; auf der Rückseite Aufkleber mit Inventarnummer und Siegel";Klaes Molenaer;;;2.0
527256;Moucheron, Isaac de [Künstler:in];Romantische Berglandschaft mit Ruinen antiker Bauwerke;;Gruppe von Frauen, die einen Reiter empfangen Literatur: Walther Bernt, Die Niederländischen Maler des 17. Jahrhunderts, München 1948, Nr. 564;Isaac de Moucheron;;;1.0
594406;Lang, Johann Nepomuk [Künstler:in];Früchtestilleben;1849 [Datierung];bezeichnet: Joh. Lang 1849;Johann Nepomuk Lang;;1849;1.0
449571;Adrion, Lucien [Künstler:in];Auf dem Rennplatz;;"rechts Tribünen; links unten bezeichnet: Adrion";Lucien Adrion;Q47310030;;6.0
578969;Berger, Petr Václav [Künstler:in];Portrait eines zierlichen Jagdhundes;1700/1750 [Datierung];Literatur: Johann Georg de Hamilton (1672-1737) Malíř zvířat a lidí, Ludmila Ourodová-Hronková (ISBN 978-80-85033-66-3), mit Abb.;Petr Václav Berger;Q128600212;1700;1.0
586776;Blažíček, Oldřich [Künstler:in];Landschaft;;;Oldřich Blažíček;;;1.0
591975;Ribera, Jusepe de [Künstler:in];Zwerg mit Hund;;Karteikarte Nr. 117: Giuseppe da Ribera, Öl auf Leinwand, Zwerg mit Hund;Jusepe de Ribera;Q297838;;1.0
580668;Partikel, Alfred [Künstler:in];Idyll;;;Alfred Partikel;Q111073;;1.0
595963;Dou, Gerrit (zugeschrieben) [Künstler:in];Mansportret / Männerporträt;;"oval; auf der Rückseite Aufkleber mit Inventarnummer und Siegel";Gerrit Dou (?);Q335927;;1.0
594404;Haug, Robert von [Künstler:in];Auf der Jagd;;bezeichnet: Mr. Haug;Robert von Haug;Q14906776;;1.0
307999;Diziani, Gaspare [Künstler:in];Anbetung der Könige;;Links antikes Ruinengemäuer, davor Joseph und Maria mit dem Kind, dem sich die drei Könige anbetend nähern. Rechts Volksmassen und Krieger, vom Himmel herabschwebend Engelchor. Goldrahmen.;Gaspare Diziani;Q744250;;1.0
572490;Albani, Francesco (1578) [Künstler:in];Schlafende Venus;;Schlafende Venus im Vordergrund einer Landschaft. Vor einer hohen Baumgruppe, in deren Ästen drei kletternde Amoretten Früchte pflücken, ist ein rotes Zelt improvisiert, unter dem die nackte Göttin auf blauer Decke und rotem Polster schlafend ausgestreckt liegt. Drei Amoretten, die sie bewachen (eine hütet das Schmuckkästchen) schauen erstaunt auf einen jungen Hirten, der in brauner flatternder Gewandung, seinen Hund an der Leine, von links herantritt, geführt von einem Amor. Links unter Baumgruppe spielen Amoretten mit dem goldenen Muschelwagen der Göttin. Nach hinten weite Sicht in eine Berglandschaft. Quelle: Lempertz Auktion, Gemälde Alter Meister, Porzellan / Fayence, Katalog 403, 30.11.1939, Lot 1;Francesco Albani;Q358147;;1.0
237543;Breyer, Robert [Künstler:in];Stillleben mit Porzellangeschirr und einer Vase;1912 [Datierung];"Signiert und datiert: 1912; Goldrahmen";Robert Breyer;Q1703739;1912;1.0
583635;Müller, August [Künstler:in];Mutter und Kind bei der Andacht;;bezeichnet;August Müller;Q68107;;1.0
573863;Guercino, Giovanni Francesco [Künstler:in];Verkündigung Mariens;;In zwei einzelnen Gegenstücken. 1. M a r i a, lebensgroße Kniefigur, in braunviolettem Kleid, blauem, lose umgeworfenem Umhang, weißem Kopftuch, steht leicht nach links gewendet, ein aufgeschlagendes Buch in den Händen, lesend vor olivgrünem Grunde. 2. D e r E n g e l G a b r i e l, ebenfalls lebensgroße Kniefigur, in organgefarbenem, unter den Brüsten gegürtetem, grün gesäumtem, halsfreiem Oberkleid, mit großen, entfalteten Flügeln und reichem, blondem Lockenhaar, tritt schreitend, einen großen Lilienstengel in der gesenkten Rechten, von links her heran, seine leicht geöffneten Lippen sprechen den Englischen Gruß aus. Zwei Pendants.Quelle: Lempertz Auktion, Gemälde Alter Meister, Porzellan / Fayence, Katalog 403, Lot 20;Giovanni Francesco Guercino;;;1.0
534367;Modersohn, Otto [Künstler:in];Landschaft mit Fluss und Hügeln;;Quelle: PL - AP Wrocław, RW, I/16886.;Otto Modersohn;Q71425;;1.0
585191;Noort, Pieter Pietersz van [Künstler:in];Vischstilleven / Fischstillleben;;"signiert; auf der Rückseite Aufkleber mit Inventarnummer und Siegel";Pieter Pietersz van Noort;Q108574618;;1.0
530016;Teniers d. J., David - Art des [Künstler:in];Platz in einem holländischen Dorfe mit zahlreichen Bauern und Bäuerinnen;;;David - Teniers the Younger (?);;;1.0
585632;Sorgh, Hendrick Martensz [Künstler:in];Keukeninterieur / Bauernküche;;"Bauernküche, ein Faß, Schüssel mit Wurst, Topf mit Schmalz, Kohl, Möhren und anderes Gemüse im Vordergrund, rechts hinten drei Männer und Frau mit Kind vor einem Kamin; auf der Rückseite Aufkleber mit Inventarnummer und Siegel";Hendrick Martensz Sorgh;;;2.0
583585;Clemens, H. [Künstler:in];Winterlandschaft;;bezeichnet;H Clemens;;;1.0
308682;Franciabigio [Künstler:in];Madonna mit Kind und Johannes;1520 (um) [Datierung];"Die Madonna in hellrotem Gewand und hellblauem Mantel hält mit der linken Hand das Christuskind, das auf einer steinernen Balustrade sitzt. Vor ihr steht der Johannesknabe mit dem Kreuzstab in der Hand. Helle bewaldete Gebirgslandschaft. Goldener Rahmen. Das Bild ist zur Zeit seiner Entstehung sehr berühmt gewesen, da verschiedene geringwertige Varianten von anderer Hand vorkommen. Gutachten: Voß (""...eigenhändige originale Arbeit Francesco Bigi, genannt Franciabigio...Nur dieses Bild hier, qualitativ bei weitem das höchststehende, kann dem Franciabigio selber zugewiesen werden, dessen charakteristisches Kolorit und Formgepräge es trägt. Es dürfte gegen 1520 gemalt worden sein.""). 23.7.1932. Aus russischem Museumsbesitz.";Franciabigio;Q537712;1520 (?);1.0
584390;Chardin, Jean-Baptiste Siméon [Künstler:in];Stilleven / Stillleben;;"Auf der Rückseite Aufkleber mit Inventarnummer und Siegel (sh. PDF ""GoudstikkerArtResearchProject.PDF"").";Jean-Baptiste Siméon Chardin;;;1.0
586410;Werff, Adriaen van der (Art des/Kopie nach) [Künstler:in];Geißelung Christi / Verspottung Christi;;biblische Szene, starke Hell-Dunkel-Kontraste;Adriaen van der Werff (?);Q368053;;1.0
579046;Saler, Charles (Kopie nach) [Künstler:in];Portrait der Fürstin Pauline zu Schwarzenberg, geborene Herzogin zu Arenberg;1814 [Datierung];Literatur: Hradní Muzeum Český Krumlov (ISBN 978-80-85033-29-8), mit Abb.;Charles Saler (?);;1814;1.0
306020;Calame, Alexandre [Künstler:in];Gebirgslandschaft mit Fluss;;rechts Schloss auf Bergkuppe, links Schafe auf Waldweg, bez. A. Calame;Alexandre Calame;Q621994;;1.0
586773;Horemans, ? [Künstler:in];Rauchender Mann mit einem Hund;;;Horemans (?);Q1290404;;1.0
591974;Burne-Jones, Edward [Künstler:in];Merlin und Lilian;;Karteikarte Nr. 114: Burne Jones, Temperagemälde, Merlin und Lillian;Edward Burne-Jones;Q216406;;1.0
596162;Seghers, Daniel [Künstler:in];Bloemenstuk / Blumenstück;;"auf der Rückseite Aufkleber mit Inventarnummer und Siegel; eine Vase mit zwei Rosen, zwei oder drei Ringelblumen und vier oder fünf Lilien, verflochten mit etwas blauer Winde und einem Zweig mit Wildrosen";Daniel Seghers;Q928466;;1.0
605594;Zick, Januarius [Künstler:in];Garçon pêchant / Angelnder Junge;;derzeit keine weiteren Angaben verfügbar;Januarius Zick;Q463372;;1.0
605601;Heemskerck, zugeschrieben / attributed to [Künstler:in];St. Jerome / Der heilige Hieronymus;;derzeit keine weiteren Angaben verfügbar;Heemskerck (?);;;1.0
605622;Liotard [Künstler:in];Vue de Constantinople [?] / Ansicht von Konstantinopel [?];;derzeit keine weiteren Angaben verfügbar;Liotard;Q20818959;;4.0
605636;Duchateau [Künstler:in];Turque / Türkin;;derzeit keine weiteren Angaben verfügbar;Duchateau;Q3040782;;1.0
605639;Hoffmann, Samuel (zugeschrieben) [Künstler:in];Nature morte avec oiseaux / Stillleben mit Vögeln;;Am Boden einer angedeuteten Landschaft eine tote Eule und links und rechts von ihr zwei tote Singvögel. Inschrift auf dem Rahmen: Samual Hoffmann 1596-1648;Samuel Hoffmann (?);Q7411711;;1.0
597907;Rubens, Peter Paul (Atelier) [Künstler:in];Helene Fourment;;wertvoller Spätrenaissance-Goldrahmen;Peter Paul Atelier Rubens;;;1.0
597910;Schlitt, Heinrich [Künstler:in];Faust und Mephisto;;"bezeichnet: H. Schlitt; Goldrahmen";Heinrich Schlitt;Q1598744;;3.0
597913;Weiser, Joseph Emanuel [Künstler:in];Mädchenporträt;;"bezeichnet: J. Weiser; Goldrahmen";Joseph Emanuel Weiser;Q1706917;;1.0
597916;Wijnants, Jan [Künstler:in];Landschaft mit Schäfern und Ziegen;;"bezeichnet: I. W.; Goldrahmen";Jan Wijnants;Q514074;;1.0
597947;Stadler, Toni [Künstler:in];Landschaft (Großes Gebüsch hinter Wiese);;;Toni Stadler;Q875794;;1.0
597872;Faustner, Luitpold [Künstler:in];Porträt des Malers Sicherer;;bezeichnet: Faustner;Luitpold Faustner;Q34634004;;1.0
597877;Géricault, Jean Louis André Theodore [Künstler:in];Porträt eines Herren;;"bezeichnet: Th. Gericault; Goldrahmen";Jean Louis André Theodore Géricault;;;1.0
597879;Greuze, Jean Baptiste [Künstler:in];Mädchen mit Hund;;Goldrahmen;Jean Baptiste Greuze;;;3.0
597883;Henner, Jean Jacques [Künstler:in];Badendes nacktes Mädchen;;"bezeichnet: J. J. Henner; Goldrahmen";Jean Jacques Henner;;;1.0
597884;Isabey, Eugène [Künstler:in];Prozession in Rouen;;Goldrahmen;Eugène Isabey;;;2.0
597892;Lenain, Louis (1593) [Künstler:in];Alte Frau mit Hausiererjungen;;Goldrahmen;Louis Lenain;Q21645747;;1.0
597896;Marilhat, Prosper [Künstler:in];Provenzalische Landschaft;;derzeit keine weiteren Angaben verfügbar;Prosper Marilhat;Q355990;;1.0
597897;Maron, Anton von [Künstler:in];Maria Theresia;;Goldrahmen;Anton von Maron;Q596339;;1.0
597898;Meyer, Carl Theodor [Künstler:in];Landschaft;;"bezeichnet: Meyer-Basel; Goldrahmen";Carl Theodor Meyer;Q102412883;;1.0
597901;Mola, Pier Francesco [Künstler:in];Heroische Landschaft;;derzeit keine weiteren Angaben verfügbar;Pier Francesco Mola;Q1192715;;1.0
597963;Boilly, Louis Léopold [Künstler:in];Mutter einem Kind eine Lektion gebend;;;Louis Léopold Boilly;;;1.0
597964;Boldini, Giovanni [Künstler:in];Akt;;;Giovanni Boldini;Q362003;;2.0
597966;Boucher, François [Künstler:in];Badende Frau;;schwarze Zeichnung mit roter Untermalung;François Boucher;Q180932;;6.0
597967;Boudin, Eugène [Künstler:in];Fischer an einem der Strand der Bretagne;;;Eugène Boudin;;;4.0
597975;Jacques, Charles [Künstler:in];Hühnerhof;;;Charles Jacques;;;1.0
597976;Jongkind, Johan Barthold [Künstler:in];Schlittschuhläufer auf holländischem Kanal;;;Johan Bartholongkind the Younger;;;2.0
597979;Lépine, Stanislas [Künstler:in];Kanal bei Caen;;schwarze Zeichnung mit roter Untermalung;Stanislas Lépine;Q1373489;;2.0
597980;Modigliani, Amedeo [Künstler:in];Frauenportrait;;Porträt einer Frauenbüste;Amedeo Modigliani;Q120993;;1.0
597982;Pillement, Jean [Künstler:in];Chinesen bei einem Wasserfall;;;Jean Pillement;;;1.0
598020;Chirico, Giorgio de [Künstler:in];Pferd;;in gelblichen Farben gehalten;Giorgio de Chirico;Q156622;;2.0
598033;Soutine, Chaim [Künstler:in];Stilleben;;derzeit keine weiteren Angaben verfügbar;Chaim Soutine;Q3937496;;6.0
598076;Cassioli, ? [Künstler:in];Mutter von Nissim Samama (Mère de Nissim Samama);;;Cassioli (?);Q1048388;;1.0
602442;Buchser, zugeschrieben / attributed to [Künstler:in];Nature morte / Stillleben;;derzeit keine weiteren Angaben verfügbar;Buchser (?);Q37530837;;1.0
602480;Tilborgh, Gillis van [Künstler:in];Exterieur;;derzeit keine weiteren Angaben verfügbar;Gillis van Tilborgh;Q187132;;1.0
602503;Hamilton [Künstler:in];Chien / Hund;;derzeit keine weiteren Angaben verfügbar;Hamilton;Q4131;;1.0
602518;Jordaens, Jacob (1) (zugeschrieben) [Künstler:in];Portrait d'homme / Porträt eines Mannes;;derzeit keine weiteren Angaben verfügbar;Jacob Jordaens (?);Q270658;;1.0
602523;Leys, Hendrik (im Stil von) [Künstler:in];Scene d'interieur / Innenszene;;derzeit keine weiteren Angaben verfügbar;Hendrik Leys (?);;;1.0
605498;Massot [Künstler:in];Deux portraits / Zwei Portraits;;derzeit keine weiteren Angaben verfügbar;Massot;Q202425;;1.0
605501;Muyden, van [Künstler:in];Moine / Mönch;;derzeit keine weiteren Angaben verfügbar;van Muyden;Q76425859;;1.0
605504;Reinhardt [Künstler:in];Dame avec mandolin / Dame mit Mandoline;;derzeit keine weiteren Angaben verfügbar;Reinhardt;Q2141244;;1.0
605505;Reinhardt, zugeschrieben / attributed to [Künstler:in];Portrait d'homme / Porträt eines Mannes;;derzeit keine weiteren Angaben verfügbar;Reinhardt (?);Q2141244;;1.0
605515;Seghers, zugeschrieben / attributed to [Künstler:in];Fleurs autour du Sauveur / Blumen rund um den Erlöser;;derzeit keine weiteren Angaben verfügbar;Seghers (?);;;1.0
605555;Freudenberger, im Stil von / style of [Künstler:in];Paysage / Landschaft;;derzeit keine weiteren Angaben verfügbar;style of Freudenberger (?);;;1.0
602240;Spitzweg, Carl [Künstler:in];Exterieur;;derzeit keine weiteren Angaben verfügbar;Carl Spitzweg;;;2.0
602261;Maes, Nicolaes (zugeschrieben) [Künstler:in];Vielle femme / Alte Frau;;derzeit keine weiteren Angaben verfügbar;Nicolaes Maes (?);Q505150;;1.0
602287;Doerner [Künstler:in];Portrait d'homme / Portrait eines Mannes;;derzeit keine weiteren Angaben verfügbar;Doerner;Q21157323;;1.0
602290;Zellner [Künstler:in];Officier / Offizier;;derzeit keine weiteren Angaben verfügbar;Zellner;Q189091;;1.0
602304;Bemmel, van [Künstler:in];Scene de nuit / Nachtszene;;derzeit keine weiteren Angaben verfügbar;van Bemmel;Q108667774;;1.0
602312;Rigaud, Hyacinthe (zugeschrieben) [Künstler:in];Portrait de dame / Porträt einer Dame;;derzeit keine weiteren Angaben verfügbar;Hyacinthe Rigaud (?);Q49898;;1.0
602012;Hoppner, John [Künstler:in];Porträt Frances Mary Still;;derzeit keine weiteren Angaben verfügbar;John Hoppner;Q326066;;1.0
602014;Rupprecht, Tini [Künstler:in];Porträt;;derzeit keine weiteren Angaben verfügbar;Tini Rupprecht;;;1.0
602017;Boucher, François (Manier von) [Künstler:in];Kaminstück [Schornsteinstück];;mit Aktfiguren;François Manier von Boucher;;;1.0
602018;Clark [Künstler:in];Waldansicht;;derzeit keine weiteren Angaben verfügbar;Clark;Q232420;;1.0
602020;Hilverdink, Eduard Alexander [Künstler:in];Berglandschaft;;derzeit keine weiteren Angaben verfügbar;Eduard Alexander Hilverdink;Q2123140;;1.0
602023;Piesch [Künstler:in];Weibliches Porträt;;derzeit keine weiteren Angaben verfügbar;Piesch;;;1.0
602025;Spiro, Eugen [Künstler:in];Porträt eines Mädchens;;derzeit keine weiteren Angaben verfügbar;Eugen Spiro;Q105457957;;1.0
602026;Stuck, Franz von [Künstler:in];Porträt einer Dame;;oval;Franz von Stuck;Q128791846;;1.0
602028;Wouters, E. [Künstler:in];Porträt einer Dame;;derzeit keine weiteren Angaben verfügbar;E Wouters;;;1.0
601185;Adams, John Quincey [Künstler:in];Familienporträt / Damendoppelbildnis;;Signiert;John Quincey Adams;;;1.0
601214;Mignon, Abraham [Künstler:in];Blumen mit Fenster rechts;;Blumen, Fenster nach rechts mit strahlend blauem Himmel;Abraham Mignon;Q330400;;3.0
601216;Lievens, Jan (1) [Künstler:in];Porträt eines alten Mannes mit Bart;;derzeit keine weiteren Angaben verfügbar;Jan Lievens;Q430783;;1.0
601217;Wouwerman [Künstler:in];Reiter;;derzeit keine weiteren Angaben verfügbar;Wouwerman;;;1.0
601219;Huguet, Victor Pierre [Künstler:in];Algerische Küstenlandschaft;;"Im Vordergrund links ein Araber zu Pferd, begleitet von zwei Personen, vor ihm ein Kamel mit Sänfte. Am Küstenhang zum Meer Hirte mit Ziegen; signiert untere Mitte ""Huguet""";Victor Pierre Huguet;;;1.0
